TEAM_ID,TEAM_NAME,PLAYER,PLAYER_ID
1610612738,Boston Celtics,Jayson Tatum,1628369
1610612738,Boston Celtics,Jaylen Brown,1627759
1610612738,Boston Celtics,Shane Larkin,203499
1610612738,Boston Celtics,Xavier Silas,202918
1610612738,Boston Celtics,Kyrie Irving,202681
1610612738,Boston Celtics,Terry Rozier,1626179
1610612738,Boston Celtics,Marcus Morris Sr.,202694
1610612738,Boston Celtics,Gordon Hayward,202330
1610612738,Boston Celtics,Jabari Bird,1628444
1610612738,Boston Celtics,Daniel Theis,1628464
1610612738,Boston Celtics,Abdel Nader,1627846
1610612738,Boston Celtics,Guerschon Yabusele,1627824
1610612738,Boston Celtics,Marcus Smart,203935
1610612738,Boston Celtics,Semi Ojeleye,1628400
1610612738,Boston Celtics,Al Horford,201143
1610612738,Boston Celtics,Kadeem Allen,1628443
1610612738,Boston Celtics,Aron Baynes,203382
1610612738,Boston Celtics,Greg Monroe,202328
1610612738,Boston Celtics,Jonathan Gibson,1626780
1610612739,Cleveland Cavaliers,Kevin Love,201567
1610612739,Cleveland Cavaliers,Rodney Hood,203918
1610612739,Cleveland Cavaliers,George Hill,201588
1610612739,Cleveland Cavaliers,JR Smith,2747
1610612739,Cleveland Cavaliers,Jordan Clarkson,203903
1610612739,Cleveland Cavaliers,Tristan Thompson,202684
1610612739,Cleveland Cavaliers,Okaro White,1627855
1610612739,Cleveland Cavaliers,Cedi Osman,1626224
1610612739,Cleveland Cavaliers,Kendrick Perkins,2570
1610612739,Cleveland Cavaliers,Larry Nance Jr.,1626204
1610612739,Cleveland Cavaliers,LeBron James,2544
1610612739,Cleveland Cavaliers,Kyle Korver,2594
1610612739,Cleveland Cavaliers,Jeff Green,201145
1610612739,Cleveland Cavaliers,Ante Zizic,1627790
1610612739,Cleveland Cavaliers,Jose Calderon,101181
1610612740,New Orleans Pelicans,DeMarcus Cousins,202326
1610612740,New Orleans Pelicans,Larry Drew II,203580
1610612740,New Orleans Pelicans,Ian Clark,203546
1610612740,New Orleans Pelicans,Nikola Mirotic,202703
1610612740,New Orleans Pelicans,Charles Cooke,1628429
1610612740,New Orleans Pelicans,Rajon Rondo,200765
1610612740,New Orleans Pelicans,Jrue Holiday,201950
1610612740,New Orleans Pelicans,Cheick Diallo,1627767
1610612740,New Orleans Pelicans,Frank Jackson,1628402
1610612740,New Orleans Pelicans,Darius Miller,203121
1610612740,New Orleans Pelicans,Anthony Davis,203076
1610612740,New Orleans Pelicans,Jordan Crawford,202348
1610612740,New Orleans Pelicans,DeAndre Liggins,202732
1610612740,New Orleans Pelicans,Alexis Ajinca,201582
1610612740,New Orleans Pelicans,Solomon Hill,203524
1610612740,New Orleans Pelicans,Emeka Okafor,2731
1610612740,New Orleans Pelicans,E'Twaun Moore,202734
1610612744,Golden State Warriors,Patrick McCaw,1627775
1610612744,Golden State Warriors,JaVale McGee,201580
1610612744,Golden State Warriors,Jordan Bell,1628395
1610612744,Golden State Warriors,David West,2561
1610612744,Golden State Warriors,Quinn Cook,1626188
1610612744,Golden State Warriors,Kevon Looney,1626172
1610612744,Golden State Warriors,Nick Young,201156
1610612744,Golden State Warriors,Andre Iguodala,2738
1610612744,Golden State Warriors,Klay Thompson,202691
1610612744,Golden State Warriors,Damian Jones,1627745
1610612744,Golden State Warriors,Draymond Green,203110
1610612744,Golden State Warriors,Zaza Pachulia,2585
1610612744,Golden State Warriors,Stephen Curry,201939
1610612744,Golden State Warriors,Shaun Livingston,2733
1610612744,Golden State Warriors,Kevin Durant,201142
1610612745,Houston Rockets,Trevor Ariza,2772
1610612745,Houston Rockets,RJ Hunter,1626154
1610612745,Houston Rockets,Chris Paul,101108
1610612745,Houston Rockets,P.J. Tucker,200782
1610612745,Houston Rockets,Aaron Jackson,1628935
1610612745,Houston Rockets,Joe Johnson,2207
1610612745,Houston Rockets,Zhou Qi,1627753
1610612745,Houston Rockets,Eric Gordon,201569
1610612745,Houston Rockets,Luc Mbah a Moute,201601
1610612745,Houston Rockets,James Harden,201935
1610612745,Houston Rockets,Gerald Green,101123
1610612745,Houston Rockets,Clint Capela,203991
1610612745,Houston Rockets,Chinanu Onuaku,1627778
1610612745,Houston Rockets,Markel Brown,203900
1610612745,Houston Rockets,Tarik Black,204028
1610612745,Houston Rockets,Ryan Anderson,201583
1610612745,Houston Rockets,Nene,2403
1610612748,Miami Heat,Josh Richardson,1626196
1610612748,Miami Heat,Wayne Ellington,201961
1610612748,Miami Heat,Dwyane Wade,2548
1610612748,Miami Heat,Derrick Jones Jr.,1627884
1610612748,Miami Heat,Goran Dragic,201609
1610612748,Miami Heat,Tyler Johnson,204020
1610612748,Miami Heat,Kelly Olynyk,203482
1610612748,Miami Heat,Dion Waiters,203079
1610612748,Miami Heat,Bam Adebayo,1628389
1610612748,Miami Heat,Derrick Walton Jr.,1628476
1610612748,Miami Heat,James Johnson,201949
1610612748,Miami Heat,Rodney McGruder,203585
1610612748,Miami Heat,Justise Winslow,1626159
1610612748,Miami Heat,Hassan Whiteside,202355
1610612748,Miami Heat,Luke Babbitt,202337
1610612748,Miami Heat,Jordan Mickey,1626175
1610612748,Miami Heat,Udonis Haslem,2617
1610612749,Milwaukee Bucks,Xavier Munford,204098
1610612749,Milwaukee Bucks,Jason Terry,1891
1610612749,Milwaukee Bucks,D.J. Wilson,1628391
1610612749,Milwaukee Bucks,Eric Bledsoe,202339
1610612749,Milwaukee Bucks,Thon Maker,1627748
1610612749,Milwaukee Bucks,Matthew Dellavedova,203521
1610612749,Milwaukee Bucks,Brandon Jennings,201943
1610612749,Milwaukee Bucks,Jabari Parker,203953
1610612749,Milwaukee Bucks,Malcolm Brogdon,1627763
1610612749,Milwaukee Bucks,Shabazz Muhammad,203498
1610612749,Milwaukee Bucks,Tony Snell,203503
1610612749,Milwaukee Bucks,Khris Middleton,203114
1610612749,Milwaukee Bucks,Sterling Brown,1628425
1610612749,Milwaukee Bucks,John Henson,203089
1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507
1610612749,Milwaukee Bucks,Marshall Plumlee,1627850
1610612749,Milwaukee Bucks,Tyler Zeller,203092
1610612750,Minnesota Timberwolves,Jeff Teague,201952
1610612750,Minnesota Timberwolves,Tyus Jones,1626145
1610612750,Minnesota Timberwolves,Anthony Brown,1626148
1610612750,Minnesota Timberwolves,Gorgui Dieng,203476
1610612750,Minnesota Timberwolves,Nemanja Bjelica,202357
1610612750,Minnesota Timberwolves,Amile Jefferson,1628518
1610612750,Minnesota Timberwolves,Jamal Crawford,2037
1610612750,Minnesota Timberwolves,Marcus Georges-Hunt,1627875
1610612750,Minnesota Timberwolves,Andrew Wiggins,203952
1610612750,Minnesota Timberwolves,Jimmy Butler III,202710
1610612750,Minnesota Timberwolves,Justin Patton,1628383
1610612750,Minnesota Timberwolves,Derrick Rose,201565
1610612750,Minnesota Timberwolves,Aaron Brooks,201166
1610612750,Minnesota Timberwolves,Karl-Anthony Towns,1626157
1610612750,Minnesota Timberwolves,Cole Aldrich,202332
1610612750,Minnesota Timberwolves,Taj Gibson,201959
1610612754,Indiana Pacers,Alex Poythress,1627816
1610612754,Indiana Pacers,Lance Stephenson,202362
1610612754,Indiana Pacers,Darren Collison,201954
1610612754,Indiana Pacers,Joe Young,1626202
1610612754,Indiana Pacers,Victor Oladipo,203506
1610612754,Indiana Pacers,Edmond Sumner,1628410
1610612754,Indiana Pacers,Cory Joseph,202709
1610612754,Indiana Pacers,Domantas Sabonis,1627734
