TEAM_ID,TEAM_NAME,PLAYER,PLAYER_ID
1610612737,Atlanta Hawks,Donovan Williams,1631495
1610612737,Atlanta Hawks,Bruno Fernando,1628981
1610612737,Atlanta Hawks,Jalen Johnson,1630552
1610612737,Atlanta Hawks,Trent Forrest,1630235
1610612737,Atlanta Hawks,Aaron Holiday,1628988
1610612737,Atlanta Hawks,Dejounte Murray,1627749
1610612737,Atlanta Hawks,Trae Young,1629027
1610612737,Atlanta Hawks,De'Andre Hunter,1629631
1610612737,Atlanta Hawks,Bogdan Bogdanović,203992
1610612737,Atlanta Hawks,AJ Griffin,1631100
1610612737,Atlanta Hawks,Clint Capela,203991
1610612737,Atlanta Hawks,Onyeka Okongwu,1630168
1610612737,Atlanta Hawks,John Collins,1628381
1610612737,Atlanta Hawks,Tyrese Martin,1631213
1610612737,Atlanta Hawks,Garrison Mathews,1629726
1610612737,Atlanta Hawks,Vít Krejčí,1630249
1610612737,Atlanta Hawks,Saddiq Bey,1630180
1610612738,Boston Celtics,Jayson Tatum,1628369
1610612738,Boston Celtics,Jaylen Brown,1627759
1610612738,Boston Celtics,Danilo Gallinari,201568
1610612738,Boston Celtics,Derrick White,1628401
1610612738,Boston Celtics,Payton Pritchard,1630202
1610612738,Boston Celtics,Grant Williams,1629684
1610612738,Boston Celtics,Malcolm Brogdon,1627763
1610612738,Boston Celtics,JD Davison,1631120
1610612738,Boston Celtics,Mfiondu Kabengele,1629662
1610612738,Boston Celtics,Sam Hauser,1630573
1610612738,Boston Celtics,Marcus Smart,203935
1610612738,Boston Celtics,Luke Kornet,1628436
1610612738,Boston Celtics,Al Horford,201143
1610612738,Boston Celtics,Robert Williams III,1629057
1610612738,Boston Celtics,Mike Muscala,203488
1610612738,Boston Celtics,Blake Griffin,201933
1610612738,Boston Celtics,Justin Champagnie,1630551
1610612739,Cleveland Cavaliers,Caris LeVert,1627747
1610612739,Cleveland Cavaliers,Evan Mobley,1630596
1610612739,Cleveland Cavaliers,Lamar Stevens,1630205
1610612739,Cleveland Cavaliers,Dylan Windler,1629685
1610612739,Cleveland Cavaliers,Darius Garland,1629636
1610612739,Cleveland Cavaliers,Ricky Rubio,201937
1610612739,Cleveland Cavaliers,Danny Green,201980
1610612739,Cleveland Cavaliers,Isaiah Mobley,1630600
1610612739,Cleveland Cavaliers,Cedi Osman,1626224
1610612739,Cleveland Cavaliers,Raul Neto,203526
1610612739,Cleveland Cavaliers,Sam Merrill,1630241
1610612739,Cleveland Cavaliers,Mamadi Diakite,1629603
1610612739,Cleveland Cavaliers,Jarrett Allen,1628386
1610612739,Cleveland Cavaliers,Dean Wade,1629731
1610612739,Cleveland Cavaliers,Robin Lopez,201577
1610612739,Cleveland Cavaliers,Isaac Okoro,1630171
1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378
1610612743,Denver Nuggets,Christian Braun,1631128
1610612743,Denver Nuggets,Michael Porter Jr.,1629008
1610612743,Denver Nuggets,Kentavious Caldwell-Pope,203484
1610612743,Denver Nuggets,DeAndre Jordan,201599
1610612743,Denver Nuggets,Reggie Jackson,202704
1610612743,Denver Nuggets,Peyton Watson,1631212
1610612743,Denver Nuggets,Jack White,1631298
1610612743,Denver Nuggets,Bruce Brown,1628971
1610612743,Denver Nuggets,Thomas Bryant,1628418
1610612743,Denver Nuggets,Ish Smith,202397
1610612743,Denver Nuggets,Nikola Jokić,203999
1610612743,Denver Nuggets,Collin Gillespie,1631221
1610612743,Denver Nuggets,Zeke Nnaji,1630192
1610612743,Denver Nuggets,Jamal Murray,1627750
1610612743,Denver Nuggets,Vlatko Čančar,1628427
1610612743,Denver Nuggets,Jeff Green,201145
1610612743,Denver Nuggets,Aaron Gordon,203932
1610612744,Golden State Warriors,Donte DiVincenzo,1628978
1610612744,Golden State Warriors,Jonathan Kuminga,1630228
1610612744,Golden State Warriors,JaMychal Green,203210
1610612744,Golden State Warriors,Ryan Rollins,1631157
1610612744,Golden State Warriors,Jordan Poole,1629673
1610612744,Golden State Warriors,Moses Moody,1630541
1610612744,Golden State Warriors,Kevon Looney,1626172
1610612744,Golden State Warriors,Patrick Baldwin Jr.,1631116
1610612744,Golden State Warriors,Gary Payton II,1627780
1610612744,Golden State Warriors,Andre Iguodala,2738
1610612744,Golden State Warriors,Ty Jerome,1629660
1610612744,Golden State Warriors,Klay Thompson,202691
1610612744,Golden State Warriors,Andrew Wiggins,203952
1610612744,Golden State Warriors,Draymond Green,203110
1610612744,Golden State Warriors,Lester Quinones,1631311
1610612744,Golden State Warriors,Stephen Curry,201939
1610612744,Golden State Warriors,Anthony Lamb,1630237
1610612746,LA Clippers,Russell Westbrook,201566
1610612746,LA Clippers,Kawhi Leonard,202695
1610612746,LA Clippers,Brandon Boston,1630527
1610612746,LA Clippers,Bones Hyland,1630538
1610612746,LA Clippers,Amir Coffey,1629599
1610612746,LA Clippers,Marcus Morris Sr.,202694
1610612746,LA Clippers,Eric Gordon,201569
1610612746,LA Clippers,Paul George,202331
1610612746,LA Clippers,Terance Mann,1629611
1610612746,LA Clippers,Xavier Moon,1629875
1610612746,LA Clippers,Jason Preston,1630554
1610612746,LA Clippers,Robert Covington,203496
1610612746,LA Clippers,Norman Powell,1626181
1610612746,LA Clippers,Moussa Diabaté,1631217
1610612746,LA Clippers,Nicolas Batum,201587
1610612746,LA Clippers,Ivica Zubac,1627826
1610612746,LA Clippers,Mason Plumlee,203486
1610612747,Los Angeles Lakers,Shaquille Harrison,1627885
1610612747,Los Angeles Lakers,D'Angelo Russell,1626156
