TEAM_ID,TEAM_NAME,PLAYER,PLAYER_ID
1610612738,Boston Celtics,Jayson Tatum,1628369
1610612738,Boston Celtics,Carsen Edwards,1629035
1610612738,Boston Celtics,Jaylen Brown,1627759
1610612738,Boston Celtics,Kemba Walker,202689
1610612738,Boston Celtics,Brad Wanamaker,202954
1610612738,Boston Celtics,Enes Freedom,202683
1610612738,Boston Celtics,Grant Williams,1629684
1610612738,Boston Celtics,Gordon Hayward,202330
1610612738,Boston Celtics,Daniel Theis,1628464
1610612738,Boston Celtics,Marcus Smart,203935
1610612738,Boston Celtics,Semi Ojeleye,1628400
1610612738,Boston Celtics,Javonte Green,1629750
1610612738,Boston Celtics,Robert Williams III,1629057
1610612738,Boston Celtics,Romeo Langford,1629641
1610612738,Boston Celtics,Tremont Waters,1629682
1610612738,Boston Celtics,Vincent Poirier,1629738
1610612738,Boston Celtics,Tacko Fall,1629605
1610612742,Dallas Mavericks,Courtney Lee,201584
1610612742,Dallas Mavericks,Antonius Cleveland,1628499
1610612742,Dallas Mavericks,J.J. Barea,200826
1610612742,Dallas Mavericks,Kristaps Porziņģis,204001
1610612742,Dallas Mavericks,Dwight Powell,203939
1610612742,Dallas Mavericks,Michael Kidd-Gilchrist,203077
1610612742,Dallas Mavericks,Dorian Finney-Smith,1627827
1610612742,Dallas Mavericks,Tim Hardaway Jr.,203501
1610612742,Dallas Mavericks,Jalen Brunson,1628973
1610612742,Dallas Mavericks,Josh Reaves,1629729
1610612742,Dallas Mavericks,Seth Curry,203552
1610612742,Dallas Mavericks,Trey Burke,203504
1610612742,Dallas Mavericks,Willie Cauley-Stein,1626161
1610612742,Dallas Mavericks,Maxi Kleber,1628467
1610612742,Dallas Mavericks,Justin Jackson,1628382
1610612742,Dallas Mavericks,Boban Marjanović,1626246
1610612742,Dallas Mavericks,Delon Wright,1626153
1610612742,Dallas Mavericks,Luka Dončić,1629029
1610612743,Denver Nuggets,Michael Porter Jr.,1629008
1610612743,Denver Nuggets,Torrey Craig,1628470
1610612743,Denver Nuggets,Paul Millsap,200794
1610612743,Denver Nuggets,Will Barton,203115
1610612743,Denver Nuggets,Keita Bates-Diop,1628966
1610612743,Denver Nuggets,Mason Plumlee,203486
1610612743,Denver Nuggets,Jerami Grant,203924
1610612743,Denver Nuggets,Bol Bol,1629626
1610612743,Denver Nuggets,Monté Morris,1628420
1610612743,Denver Nuggets,Gary Harris,203914
1610612743,Denver Nuggets,Nikola Jokić,203999
1610612743,Denver Nuggets,Tyler Cook,1629076
1610612743,Denver Nuggets,Jamal Murray,1627750
1610612743,Denver Nuggets,Troy Daniels,203584
1610612743,Denver Nuggets,Vlatko Čančar,1628427
1610612743,Denver Nuggets,Noah Vonleh,203943
1610612743,Denver Nuggets,PJ Dozier,1628408
1610612745,Houston Rockets,Russell Westbrook,201566
1610612745,Houston Rockets,David Nwaba,1628021
1610612745,Houston Rockets,Chris Clemons,1629598
1610612745,Houston Rockets,Danuel House Jr.,1627863
1610612745,Houston Rockets,Bruno Caboclo,203998
1610612745,Houston Rockets,DeMarre Carroll,201960
1610612745,Houston Rockets,Eric Gordon,201569
1610612745,Houston Rockets,Luc Mbah a Moute,201601
1610612745,Houston Rockets,James Harden,201935
1610612745,Houston Rockets,Ben McLemore,203463
1610612745,Houston Rockets,P.J. Tucker,200782
1610612745,Houston Rockets,Thabo Sefolosha,200757
1610612745,Houston Rockets,Tyson Chandler,2199
1610612745,Houston Rockets,Michael Frazier II,1626187
1610612745,Houston Rockets,Austin Rivers,203085
1610612745,Houston Rockets,Jeff Green,201145
1610612745,Houston Rockets,Robert Covington,203496
